103,389,28,37,52.534721,13.437414,0.00,8214000
103,116,28,36,52.534721,13.437414,73.40,8214000
103,87,28,36,52.534721,13.437414,73.40,8214000
104,193,28,35,52.534721,13.437419,73.40,8214100
103,83,28,36,52.534721,13.437419,73.40,8214100
103,93,28,36,52.534718,13.437427,73.40,8214200
103,147,28,36,52.534718,13.437427,73.40,8214200
104,88,28,36,52.534718,13.437427,73.40,8214200
102,132,28,36,52.534718,13.437443,73.40,8214300
104,99,28,36,52.534718,13.437443,73.40,8214300
103,116,28,37,52.534718,13.437443,73.40,8214300
103,90,28,37,52.534721,13.437457,73.40,8214400
104,191,28,33,52.534721,13.437457,75.20,8214400
104,82,29,35,52.534721,13.437457,75.20,8214400
103,96,29,35,52.534721,13.437473,75.20,8214500
104,145,28,36,52.534721,13.437473,75.10,8214500
103,82,28,36,52.534721,13.437473,75.10,8214500
104,101,28,36,52.534721,13.437477,75.10,8214600
104,159,28,35,52.534721,13.437477,74.90,8214600
104,81,28,36,52.534721,13.437477,74.90,8214600
104,89,28,36,52.534718,13.437459,74.80,8214700
104,85,28,34,52.534718,13.437459,74.80,8214700
104,91,28,35,52.534718,13.437459,74.80,8214700
103,83,28,35,52.534718,13.437457,74.50,8214800
104,195,28,35,52.534718,13.437457,74.50,8214800
103,81,28,37,52.534718,13.437457,74.50,8214800
103,217,28,37,52.534718,13.437457,74.50,8214800
104,181,28,36,52.534718,13.437457,74.50,8214800
104,206,28,36,52.534718,13.437457,74.50,8214800
104,83,28,35,52.534718,13.437454,74.50,8215000
104,150,28,35,52.534718,13.437454,74.50,8215000
103,178,28,35,52.534718,13.437454,74.50,8215000
103,200,28,35,52.534698,13.437356,74.50,8215100
104,149,28,35,52.534698,13.437356,74.50,8215100
103,84,28,35,52.534687,13.437298,74.50,8215200
106,210,28,36,52.534687,13.437298,74.50,8215200
104,82,28,36,52.534687,13.437298,74.50,8215200
104,86,28,36,52.534679,13.437222,74.50,8215300
104,146,28,35,52.534679,13.437222,71.80,8215300
104,85,28,36,52.534679,13.437222,71.80,8215300
102,170,28,36,52.534676,13.437196,71.80,8215400
103,81,28,35,52.534676,13.437196,71.30,8215400
104,183,28,38,52.534676,13.437196,71.30,8215400
103,133,28,38,52.534672,13.437165,71.30,8215500
104,90,28,35,52.534672,13.437165,70.80,8215500
104,133,28,38,52.534672,13.437165,70.80,8215500
103,99,28,38,52.534668,13.437140,70.30,8215600
103,216,28,35,52.534668,13.437140,70.30,8215600
104,126,28,37,52.534668,13.437140,70.30,8215600
102,107,28,37,52.534664,13.437121,69.80,8215700
