69,92,23,19,52.53,13.44,135.20
68,90,23,19,52.53,13.44,133.60
68,90,23,19,52.53,13.44,131.80
67,89,23,19,52.53,13.44,131.30
67,88,23,19,52.53,13.44,131.30
67,88,23,19,52.53,13.44,131.30
66,87,23,19,52.53,13.44,131.30
66,86,23,19,52.53,13.44,130.60
65,86,23,19,52.53,13.44,130.60
65,85,23,19,52.53,13.44,128.80
65,85,23,19,52.53,13.44,128.80
75,85,23,19,52.53,13.44,127.40
266,84,23,19,52.53,13.44,126.80
283,84,23,19,52.53,13.44,126.80
284,84,23,19,52.53,13.44,125.10
317,84,23,19,52.53,13.44,125.10
313,83,23,19,52.53,13.44,124.10
276,97,23,19,52.53,13.44,123.40
253,126,23,19,52.53,13.44,123.40
246,372,23,19,52.53,13.44,122.80
225,442,23,19,52.53,13.44,122.80
218,436,23,19,52.53,13.44,122.50
201,445,23,19,52.53,13.44,122.30
189,506,23,19,52.53,13.44,122.30
186,517,23,19,52.53,13.44,120.70
178,506,23,19,52.53,13.44,120.70
164,455,23,19,52.53,13.44,121.50
155,410,23,19,52.53,13.44,121.70
176,359,23,19,52.53,13.44,121.70
175,344,23,19,52.53,13.44,120.60
161,306,23,19,52.53,13.44,120.10
146,263,23,19,52.53,13.44,120.80
137,240,23,19,52.53,13.44,120.80
134,234,23,19,52.53,13.44,121.80
128,217,23,19,52.53,13.44,121.80
126,211,23,19,52.53,13.44,122.10
120,198,23,19,52.53,13.44,121.90
115,187,23,19,52.53,13.44,121.90
113,184,23,19,52.53,13.44,121.70
110,175,23,19,52.53,13.44,121.70
109,173,23,19,52.53,13.44,121.70
106,166,23,19,52.53,13.44,121.80
104,161,23,19,52.53,13.44,121.80
104,159,23,19,52.53,13.44,122.70
101,153,23,19,52.53,13.44,122.70
100,152,23,19,52.53,13.44,122.60
97,146,23,19,52.53,13.44,123.40
96,141,23,19,52.53,13.44,123.40
95,140,23,19,52.53,13.44,122.40
94,136,23,19,52.53,13.44,120.80
92,132,23,19,52.53,13.44,119.10
90,128,23,19,52.53,13.44,117.60
