153,426,25,31,52.534576,13.436041,-22.00#
152,183,25,31,52.534378,13.436326,-38.50#
152,181,25,29,52.534225,13.436368,-38.50#
152,178,22,20,52.534225,13.436368,-37.20#
152,178,22,20,52.534286,13.436425,-27.40#
152,179,22,20,52.534294,13.436523,-27.40#
153,172,22,20,52.534294,13.436523,-22.50#
152,176,22,20,52.534527,13.436522,-22.50#
152,173,22,20,52.534527,13.436522,19.20
153,179,25,31,52.534649,13.436512,42.50
153,176,22,20,52.534668,13.436538,42.50
153,176,22,20,52.534668,13.436538,48.40
153,184,25,30,52.534649,13.436558,54.50
154,181,22,20,52.534645,13.436588,56.20
151,180,22,20,52.534618,13.436640,56.20
153,172,25,32,52.534618,13.436640,58.70
153,180,22,20,52.534588,13.436682,58.70
152,175,22,20,52.534588,13.436682,58.70
153,178,22,20,52.534584,13.436717,59.20
154,178,22,20,52.534557,13.436765,59.20
153,174,25,31,52.534557,13.436765,60.20
153,177,22,20,52.534546,13.436786,61.20
153,179,22,20,52.534534,13.436831,63.80
153,179,22,20,52.534527,13.436860,63.80
152,173,25,32,52.534527,13.436860,66.90
152,175,22,20,52.534508,13.436900,67.40
151,175,22,20,52.534515,13.436940,69.10
152,178,22,20,52.534504,13.436980,69.10
152,175,24,34,52.534504,13.436980,70.10
151,180,22,20,52.534485,13.436998,70.60
152,178,24,33,52.534466,13.437025,72.10
152,177,21,20,52.534451,13.437045,72.10
152,174,24,32,52.534451,13.437045,73.50
152,177,25,30,52.534428,13.437060,73.00
152,178,24,33,52.534420,13.437079,73.00
152,177,22,20,52.534405,13.437090,73.00
150,175,24,32,52.534405,13.437090,73.60
150,177,24,31,52.534374,13.437103,72.60
151,178,24,32,52.534370,13.437138,72.70
151,182,25,31,52.534363,13.437158,72.70
152,178,24,32,52.534359,13.437162,72.70
151,172,22,20,52.534359,13.437162,73.00
151,180,24,32,52.534344,13.437177,72.70
151,178,24,32,52.534332,13.437183,72.50
151,181,24,32,52.534325,13.437212,72.50
152,172,21,20,52.534325,13.437212,75.00
150,175,24,32,52.534313,13.437224,75.30
151,175,24,32,52.534302,13.437228,74.00
152,175,24,32,52.534279,13.437243,74.00
150,173,24,32,52.534279,13.437243,73.40
151,175,21,20,52.534264,13.437256,72.70
150,178,24,32,52.534248,13.437260,71.70
150,175,24,31,52.534245,13.437268,71.70
151,174,24,33,52.534245,13.437268,71.70
150,175,21,20,52.534237,13.437295,71.70
151,176,21,20,52.534225,13.437333,73.20
151,174,21,20,52.534225,13.437342,73.20
150,175,24,32,52.534225,13.437342,73.10
150,174,24,32,52.534214,13.437346,72.00
150,181,24,30,52.534203,13.437365,72.60
151,177,24,31,52.534199,13.437367,73.00
150,178,21,20,52.534187,13.437371,73.00
150,171,21,20,52.534187,13.437371,73.30
149,173,24,32,52.534130,13.437137,65.00
150,176,24,30,52.534084,13.437019,65.40
150,174,24,31,52.534046,13.436975,65.40
151,175,21,20,52.534046,13.436975,63.00
149,175,24,31,52.533916,13.437001,66.70
150,183,24,31,52.533901,13.437014,65.80
150,175,24,33,52.533894,13.437024,65.80
150,170,24,32,52.533894,13.437024,65.10
148,176,24,32,52.533901,13.437042,63.60
150,174,24,33,52.533905,13.437027,62.50
150,178,24,31,52.533897,13.437020,62.50
150,172,24,32,52.533897,13.437020,61.10
150,175,24,31,52.533894,13.437016,60.40
149,177,21,20,52.533890,13.437014,59.40
150,176,20,21,52.533878,13.437002,59.40
149,174,24,33,52.533878,13.437002,59.30
149,175,21,20,52.533882,13.436991,57.90
150,178,24,32,52.533878,13.436971,55.70
149,176,24,32,52.533878,13.436959,55.70
149,173,20,21,52.533878,13.436959,53.70
149,176,24,32,52.533871,13.436941,52.50
149,179,24,32,52.533867,13.436932,50.90
150,173,24,32,52.533863,13.436920,50.90
148,172,24,32,52.533863,13.436920,48.90
149,175,24,31,52.533844,13.436915,48.90
150,170,24,31,52.533844,13.436915,47.10
149,176,24,31,52.533829,13.436914,45.80
149,176,24,32,52.533813,13.436893,45.80
149,170,24,32,52.533813,13.436893,44.00
150,175,24,32,52.533794,13.436878,42.80
149,175,23,33,52.533791,13.436867,42.90
149,174,23,30,52.533791,13.436840,42.90
149,173,23,32,52.533791,13.436840,42.10
150,178,23,31,52.533783,13.436799,42.70
149,176,23,34,52.533756,13.436789,43.00
149,176,23,32,52.533741,13.436772,43.00
149,172,23,32,52.533741,13.436772,41.70
149,180,23,31,52.533745,13.436767,43.00
149,178,23,31,52.533733,13.436764,42.00
149,178,23,31,52.533730,13.436757,42.00
149,172,23,32,52.533730,13.436757,40.40
149,176,23,31,52.533726,13.436727,38.40
149,177,23,31,52.533710,13.436721,38.30
148,179,20,21,52.533718,13.436703,38.30
149,174,23,32,52.533718,13.436703,39.20
149,177,20,21,52.533730,13.436687,41.40
148,179,23,32,52.533726,13.436659,42.80
148,177,23,32,52.533722,13.436634,42.40
149,176,23,32,52.533707,13.436620,42.40
148,174,23,31,52.533707,13.436620,40.10
149,176,23,32,52.533695,13.436619,40.70
148,177,23,32,52.533688,13.436613,41.40
149,173,23,32,52.533684,13.436602,41.40
148,172,20,21,52.533684,13.436602,41.90
149,176,20,21,52.533680,13.436598,41.60
149,180,23,32,52.533688,13.436593,43.40
150,173,23,31,52.533676,13.436579,43.40
148,173,20,21,52.533676,13.436579,42.50
148,176,23,32,52.533672,13.436553,41.50
149,176,19,21,52.533669,13.436533,42.60
148,181,20,21,52.533665,13.436526,42.60
149,173,22,33,52.533665,13.436526,43.50
149,176,19,21,52.533661,13.436503,41.80
149,177,20,21,52.533646,13.436429,39.10
148,175,23,32,52.533642,13.436379,39.10
149,172,22,33,52.533642,13.436379,41.10
149,176,22,33,52.533623,13.436347,37.50
149,174,22,33,52.533619,13.436322,36.30
149,178,22,31,52.533611,13.436307,35.60
148,177,23,32,52.533596,13.436291,35.60
148,171,22,33,52.533596,13.436291,34.10
149,178,22,33,52.533619,13.436265,33.20
149,174,22,34,52.533596,13.436247,33.20
149,174,22,35,52.533596,13.436247,32.20
149,178,22,33,52.533573,13.436234,31.30
148,179,19,21,52.533554,13.436202,28.80
148,178,19,21,52.533539,13.436189,28.80
150,171,22,33,52.533539,13.436189,29.00
148,172,22,32,52.533520,13.436180,29.50
148,177,22,33,52.533501,13.436174,30.20
148,174,22,33,52.533485,13.436168,30.20
148,174,22,33,52.533485,13.436168,31.60
147,176,22,33,52.533470,13.436167,33.10
148,178,22,33,52.533417,13.436179,36.60
147,175,22,33,52.533405,13.436178,36.60
147,173,22,33,52.533405,13.436178,37.10
147,174,22,33,52.533405,13.436157,39.30
147,176,22,32,52.533401,13.436144,38.60
146,173,22,33,52.533409,13.436138,38.60
146,168,21,31,52.533409,13.436138,40.00
146,177,22,33,52.533390,13.436134,40.50
147,185,22,33,52.533375,13.436126,41.00
147,173,22,33,52.533371,13.436113,41.00
148,182,22,33,52.533356,13.436113,41.00
147,166,19,21,52.533356,13.436113,41.80
146,174,22,32,52.533348,13.436119,42.70
147,173,22,33,52.533333,13.436115,43.10
147,182,19,21,52.533306,13.436073,43.10
148,165,22,32,52.533306,13.436073,42.30
147,172,22,33,52.533287,13.436066,42.60
148,186,22,32,52.533272,13.436046,42.60
148,165,19,21,52.533272,13.436046,42.00
148,173,22,33,52.533257,13.436036,42.00
149,176,22,33,52.533257,13.436036,43.90
149,173,18,22,52.533257,13.436010,45.40
149,174,22,33,52.533237,13.435994,45.40
149,177,22,33,52.533237,13.435994,45.50
149,175,22,33,52.533211,13.435969,47.00
149,178,22,32,52.533173,13.435962,48.40
150,172,21,33,52.533142,13.435964,48.40
148,173,21,32,52.533142,13.435964,49.40
148,177,19,21,52.533123,13.435982,50.90
148,177,22,32,52.533112,13.435988,52.50
148,175,21,33,52.533085,13.435987,52.50
