56,312,27,16,52.470650,13.431141,0.00
56,109,27,16,52.470650,13.431141,57.80
56,105,27,16,52.470650,13.431134,57.80
56,105,27,16,52.470654,13.431124,57.80
56,103,27,16,52.470654,13.431124,58.30
56,106,27,16,52.470676,13.431135,59.50
56,106,27,16,52.470684,13.431129,60.40
57,106,27,16,52.470684,13.431115,61.60
56,105,27,16,52.470699,13.431108,61.60
57,104,27,16,52.470699,13.431108,62.70
58,105,27,16,52.470703,13.431089,63.80
57,106,27,16,52.470699,13.431080,64.50
57,106,27,16,52.470703,13.431076,64.50
57,104,27,16,52.470703,13.431076,64.90
58,105,27,16,52.470707,13.431070,64.90
57,105,27,16,52.470707,13.431070,65.30
58,106,27,16,52.470718,13.431043,65.60
58,106,26,18,52.470718,13.431046,65.60
59,106,27,16,52.470718,13.431046,65.80
59,106,27,16,52.470722,13.431031,65.90
58,106,27,16,52.470718,13.431017,66.00
58,106,27,16,52.470699,13.431007,65.50
58,105,27,16,52.470673,13.430997,65.50
58,105,27,16,52.470673,13.430997,65.10
58,105,27,16,52.470657,13.430982,65.00
57,106,26,18,52.470657,13.430975,65.00
58,106,26,18,52.470657,13.430971,65.20
58,106,27,16,52.470669,13.430971,65.20
57,104,26,18,52.470669,13.430971,65.90
58,106,26,18,52.470703,13.431005,66.90
58,106,27,16,52.470715,13.431019,67.70
57,106,27,16,52.470711,13.431012,67.70
58,105,27,17,52.470711,13.431012,67.00
57,106,27,16,52.470718,13.431018,66.80
58,107,26,18,52.470722,13.431019,66.80
58,106,27,16,52.470730,13.431019,67.60
57,106,26,17,52.470734,13.431030,67.60
57,105,26,17,52.470734,13.431030,68.60
57,106,26,17,52.470745,13.431029,69.20
57,106,26,17,52.470737,13.431027,69.40
57,107,26,17,52.470741,13.431032,69.40
57,104,26,17,52.470741,13.431032,69.40
58,106,26,17,52.470741,13.431038,69.40
58,104,26,17,52.470741,13.431038,69.90
57,106,26,17,52.470737,13.431038,70.60
57,106,26,17,52.470734,13.431043,70.60
57,105,26,17,52.470734,13.431043,70.70
56,106,26,17,52.470734,13.431048,70.70
58,104,26,17,52.470734,13.431048,70.70
57,105,26,17,52.470737,13.431046,70.90
58,107,26,17,52.470749,13.431051,70.90
58,105,26,17,52.470749,13.431051,70.80
57,108,26,17,52.470749,13.431052,70.80
57,105,26,17,52.470749,13.431052,71.00
57,109,26,17,52.470757,13.431054,71.70
57,113,26,17,52.470760,13.431053,71.70
