mq2,mq135,temp,hum,lat,lon,alt
1.20,54.35,34,13,52.471436,13.419143,50.8
1.27,56.02,34,13,52.471439,13.419143,50.9
1.27,56.02,34,13,52.471439,13.419143,50.9
1.27,56.02,34,13,52.471436,13.419144,50.9
1.20,56.02,34,13,52.471436,13.419144,50.8
1.20,56.02,34,13,52.471436,13.419144,50.8
1.27,56.02,34,13,52.471436,13.419144,50.6
1.20,56.02,34,13,52.471436,13.419144,50.4
1.27,56.02,34,13,52.471436,13.419144,50.4
1.27,54.35,34,13,52.471436,13.419144,50.3
1.20,56.02,34,13,52.471436,13.419144,50.3
1.27,57.73,34,14,52.471436,13.419144,50.2
1.20,56.02,34,13,52.471436,13.419146,50.2
1.27,56.02,34,13,52.471436,13.419147,50.2
1.27,54.35,34,13,52.471436,13.419147,50.1
1.20,56.02,34,13,52.471436,13.419146,50.1
1.27,57.73,34,13,52.471436,13.419146,50
1.20,56.02,34,13,52.471432,13.419146,50
1.27,54.35,34,13,52.471432,13.419146,50
1.27,56.02,34,13,52.471436,13.419146,49.9
1.27,56.02,34,13,52.471436,13.419145,50
1.20,56.02,34,13,52.471436,13.419145,50
1.27,54.35,34,13,52.471436,13.419145,49.9
1.20,56.02,34,13,52.471436,13.419145,50.2
1.27,56.02,34,13,52.471436,13.419145,50.3
1.27,56.02,34,13,52.471436,13.419145,50.3
1.20,56.02,34,13,52.471436,13.419145,50.4
1.20,57.73,34,13,52.471436,13.419146,50.4
1.20,57.73,34,13,52.471436,13.419146,50.6
1.20,57.73,34,13,52.471436,13.419147,50.6
1.20,54.35,34,13,52.471436,13.419147,50.6
1.20,57.73,34,13,52.471436,13.419146,50.7
1.20,57.73,34,13,52.471436,13.419146,50.7
1.20,57.73,34,13,52.471436,13.419146,50.7
1.27,57.73,34,13,52.471436,13.419146,50.7
1.20,54.35,34,13,52.471436,13.419146,50.8
1.20,57.73,34,13,52.471436,13.419146,50.8
1.14,57.73,34,13,52.471436,13.419146,50.9
1.20,57.73,34,13,52.471436,13.419145,50.9
1.20,54.35,34,13,52.471436,13.419145,50.9
1.20,56.02,34,13,52.471436,13.419145,51
1.20,56.02,34,13,52.471432,13.419143,51.1
1.27,56.02,34,13,52.471432,13.419144,51.1
1.20,54.35,34,13,52.471432,13.419143,51.1
1.20,54.35,34,13,52.471432,13.419143,51.1
1.20,54.35,34,13,52.471432,13.419143,51.2
1.20,56.02,34,13,52.471432,13.419144,51.2
1.20,54.35,34,13,52.471432,13.419144,51.2
1.20,56.02,34,13,52.471432,13.419144,51.2
1.20,56.02,34,13,52.471432,13.419144,51.1
1.20,56.02,34,13,52.471432,13.419144,51.2
1.20,56.02,34,13,52.471432,13.419144,51.2
1.20,54.35,34,13,52.471432,13.419144,51.2
1.20,57.73,34,13,52.471432,13.419144,51.3
1.20,56.02,34,13,52.471432,13.419144,51.3
1.20,56.02,34,13,52.471432,13.419143,51.3
1.20,54.35,34,13,52.471432,13.419143,51.3
1.20,56.02,34,13,52.471432,13.419144,51.4
1.20,56.02,34,13,52.471432,13.419143,51.4
1.20,56.02,34,13,52.471432,13.419142,51.4
1.20,54.35,34,13,52.471432,13.419142,51.4
1.20,56.02,34,13,52.471428,13.41914,51.5
1.27,56.02,34,13,52.471428,13.41914,51.5
1.20,56.02,34,13,52.471428,13.419139,51.4
1.20,56.02,34,13,52.471428,13.419139,51.4
1.20,54.35,34,13,52.471428,13.419139,51.4
1.20,56.02,34,13,52.471428,13.41914,51.4
1.20,56.02,34,13,52.471428,13.419141,51.4
1.20,54.35,34,13,52.471428,13.419141,51.4
1.20,56.02,34,13,52.471428,13.419141,51.4
1.20,56.02,34,13,52.471428,13.419141,51.4
1.14,56.02,34,13,52.471428,13.419142,51.4
1.20,54.35,34,13,52.471428,13.419142,51.5
1.20,56.02,34,13,52.471428,13.419143,51.5
1.20,56.02,34,13,52.471428,13.419144,51.5
1.20,54.35,34,13,52.471428,13.419145,51.4
1.20,56.02,34,13,52.471432,13.419146,51.4
1.14,54.35,34,13,52.471432,13.419146,51.4
1.14,56.02,34,13,52.471432,13.419146,51.5
1.20,56.02,34,13,52.471432,13.419145,51.5
1.20,56.02,34,13,52.471428,13.419146,51.5
1.20,54.35,34,13,52.471428,13.419146,51.4
1.20,56.02,34,13,52.471432,13.419146,51.4
1.20,56.02,34,13,52.471432,13.419146,51.4
1.20,56.02,34,13,52.471432,13.419146,51.4
1.20,56.02,34,13,52.471432,13.419147,51.4
1.27,54.35,34,13,52.471432,13.419147,51.4
1.20,54.35,34,13,52.471432,13.419146,51.4
1.20,56.02,34,13,52.471436,13.419146,51.4
1.20,54.35,34,13,52.471436,13.419146,51.5
1.14,56.02,34,13,52.471436,13.419146,51.5
1.20,54.35,34,13,52.471436,13.419146,51.7
1.20,54.35,34,13,52.471436,13.419146,51.6
1.20,56.02,34,13,52.471436,13.419146,51.6
1.20,54.35,34,13,52.471436,13.419146,51.7
1.20,56.02,34,13,52.471436,13.419146,51.8
1.20,56.02,34,13,52.471436,13.419146,51.8
1.20,56.02,34,13,52.471432,13.419147,51.8
1.14,54.35,34,13,52.471432,13.419147,51.8
1.20,54.35,34,13,52.471436,13.419147,51.8
1.20,56.02,34,13,52.471436,13.419147,51.9
1.20,54.35,34,13,52.471436,13.419147,51.9
1.20,54.35,34,13,52.471436,13.419147,52
1.20,56.02,34,13,52.471439,13.419147,52.1
1.20,54.35,34,13,52.471439,13.419147,52.1
1.20,56.02,34,13,52.471436,13.419147,52.1
1.14,54.35,34,13,52.471436,13.419147,52
1.20,54.35,34,13,52.471436,13.419147,52
1.20,54.35,34,13,52.471436,13.419147,52
1.20,56.02,34,13,52.471432,13.419146,52
1.20,56.02,34,13,52.471436,13.419146,52
1.20,52.71,34,13,52.471436,13.419146,52
1.20,54.35,34,13,52.471436,13.419145,51.9
1.20,54.35,34,13,52.471436,13.419144,52
1.20,56.02,34,13,52.471436,13.419143,52
1.20,52.71,34,13,52.471436,13.419143,51.9
1.20,54.35,34,13,52.471436,13.419143,52
1.20,54.35,34,13,52.471439,13.419143,52
1.20,56.02,34,13,52.471439,13.419143,52
1.20,52.71,34,13,52.471439,13.419143,52
1.20,54.35,34,13,52.471439,13.419143,51.9
1.20,54.35,34,13,52.471439,13.419142,51.7
1.20,54.35,34,13,52.471436,13.419143,51.6
1.20,54.35,34,13,52.471436,13.419146,51.6
1.20,54.35,34,13,52.471436,13.419146,51.5
1.20,54.35,34,13,52.471436,13.419144,51.5
1.20,46.52,34,13,52.471436,13.419144,51.4
1.20,61.25,34,13,52.471436,13.419145,51.4
1.20,52.71,35,12,52.471436,13.419145,51.4
1.20,54.35,34,13,52.471436,13.419146,51.4
1.20,56.02,34,13,52.471436,13.419147,51.3
1.20,52.71,35,12,52.471436,13.419147,51.3
1.20,54.35,35,12,52.471436,13.419147,51.3
1.20,52.71,35,12,52.471436,13.419147,51.2
1.20,54.35,35,12,52.471436,13.419146,51.1
1.20,54.35,35,12,52.471436,13.419145,51.1
1.20,54.35,35,12,52.471436,13.419145,51.1
1.20,54.35,35,12,52.471436,13.419144,51.1
1.20,52.71,35,12,52.471436,13.419144,51.2
1.20,54.35,35,12,52.471436,13.419143,51.2
1.20,54.35,35,12,52.471436,13.419142,51.2
1.20,54.35,35,12,52.471436,13.419142,51.2
1.14,54.35,35,12,52.471436,13.419142,51.2
1.20,54.35,35,12,52.471439,13.419142,51.2
1.14,54.35,35,12,52.471439,13.419142,51.2
1.20,52.71,35,12,52.471439,13.419142,51.1
1.20,54.35,35,12,52.471439,13.419142,51.2
1.20,54.35,35,12,52.471439,13.419142,51.1
1.20,54.35,35,12,52.471439,13.419142,51.3
1.20,54.35,35,12,52.471439,13.419143,51.3
1.20,52.71,35,12,52.471439,13.419143,51.3
1.20,54.35,35,12,52.471439,13.419142,51.2
1.20,54.35,35,12,52.471439,13.419141,51.2
1.20,54.35,35,12,52.471439,13.419141,51.2
1.20,52.71,35,12,52.471439,13.419141,51.1
1.20,54.35,35,12,52.471436,13.41914,51.1
1.20,54.35,35,12,52.471436,13.41914,51
1.20,54.35,35,12,52.471436,13.419139,51
1.20,52.71,35,12,52.471436,13.419139,51
1.20,54.35,35,12,52.471436,13.419139,51
1.20,54.35,35,12,52.471436,13.419139,51
1.20,54.35,35,12,52.471436,13.419139,51
1.20,52.71,35,12,52.471436,13.419139,50.9
1.20,52.71,35,12,52.471436,13.419139,50.9
1.20,54.35,35,12,52.471436,13.419139,50.9
1.20,54.35,35,12,52.471436,13.419139,50.9
1.20,52.71,35,12,52.471436,13.419139,50.8
1.20,54.35,35,12,52.471436,13.41914,50.7
1.20,54.35,35,12,52.471436,13.41914,50.6
1.20,54.35,35,12,52.471436,13.419141,50.6
1.20,52.71,35,12,52.471436,13.419141,50.5
1.14,54.35,35,12,52.471436,13.419141,50.5
1.14,52.71,35,12,52.471436,13.419141,50.5
1.14,54.35,35,12,52.471436,13.419141,50.5
1.20,54.35,35,12,52.471436,13.419141,50.5
1.20,54.35,35,12,52.471436,13.419141,50.4
1.20,54.35,35,12,52.471436,13.419141,50.3
1.14,52.71,35,12,52.471432,13.419141,50.2
1.14,54.35,35,12,52.471432,13.419141,50.2
1.20,52.71,35,12,52.471432,13.419141,50.2
1.20,54.35,35,12,52.471432,13.419141,50.1
1.20,54.35,35,12,52.471432,13.419142,50
1.20,54.35,35,12,52.471432,13.419142,50
1.14,52.71,35,12,52.471432,13.419142,50.1
1.20,52.71,35,12,52.471432,13.419142,50.2
1.20,54.35,35,12,52.471432,13.419141,50.3
1.20,52.71,35,12,52.471432,13.41914,50.3
1.20,52.71,35,12,52.471432,13.419139,50.3
1.20,52.71,35,12,52.471432,13.419139,50.3
1.20,54.35,35,12,52.471432,13.419137,50.3
1.20,54.35,35,12,52.471432,13.419137,50.4
1.20,54.35,35,12,52.471432,13.419137,50.4
1.20,52.71,35,12,52.471432,13.419137,50.6
1.14,52.71,35,12,52.471432,13.419137,50.6
1.20,54.35,35,12,52.471432,13.419138,50.5
1.20,52.71,35,12,52.471432,13.419138,50.5
1.20,51.11,35,12,52.471432,13.419138,50.6
1.20,52.71,35,12,52.471432,13.419138,50.6
1.20,52.71,35,12,52.471432,13.419139,50.7
1.20,54.35,35,12,52.471432,13.419139,50.7
1.14,52.71,35,12,52.471432,13.419139,50.7
1.20,52.71,35,12,52.471432,13.419139,50.7
1.20,52.71,35,12,52.471432,13.419141,50.8
1.20,52.71,35,12,52.471432,13.41914,50.9
1.20,52.71,35,12,52.471432,13.419141,50.9
1.20,51.11,35,12,52.471432,13.419141,50.9
1.20,54.35,35,12,52.471432,13.419142,51.1
1.14,54.35,35,12,52.471432,13.419142,51.2
1.20,51.11,35,12,52.471436,13.419143,51.2
1.14,52.71,35,12,52.471436,13.419143,51.2
1.20,54.35,35,12,52.471436,13.419143,51.2
1.14,54.35,35,12,52.471436,13.419144,51.2
1.14,54.35,35,12,52.471432,13.419145,51.2
1.20,51.11,35,12,52.471432,13.419145,51.2
1.20,52.71,35,12,52.471428,13.419144,51.2
1.14,52.71,35,12,52.471428,13.419146,51.3
1.14,52.71,35,12,52.471428,13.419144,51.3
1.20,51.11,35,12,52.471428,13.419144,51.4
1.14,52.71,35,12,52.471424,13.419141,51.4
1.20,51.11,35,12,52.471424,13.419141,51.4
1.14,52.71,35,12,52.471424,13.419143,51.5
1.20,52.71,35,12,52.471424,13.419143,51.5
1.20,51.11,35,12,52.471424,13.419143,51.6
1.14,52.71,35,12,52.471428,13.419143,51.8
1.14,52.71,35,12,52.471424,13.419142,51.8
1.20,52.71,35,12,52.471424,13.419141,51.8
1.14,51.11,35,12,52.471424,13.419141,51.7
1.14,52.71,35,12,52.471424,13.41914,51.6
1.14,51.11,35,12,52.471424,13.41914,51.6
1.20,54.35,35,12,52.471424,13.41914,51.6
1.20,52.71,35,12,52.471424,13.41914,51.6
1.14,51.11,35,12,52.471424,13.41914,51.6
1.14,49.55,35,12,52.471424,13.41914,51.6
1.14,52.71,35,12,52.47142,13.41914,51.6
1.20,54.35,35,12,52.47142,13.41914,51.6
1.14,51.11,35,12,52.47142,13.41914,51.6
1.14,52.71,35,12,52.471424,13.419142,51.7
1.20,52.71,35,12,52.47142,13.419143,51.3
1.14,52.71,35,12,52.47142,13.419144,51.3
1.20,51.11,35,12,52.47142,13.419144,51.2
1.14,52.71,35,12,52.47142,13.419144,51.2
1.20,51.11,35,12,52.47142,13.419144,51.2
1.14,51.11,35,12,52.47142,13.419144,51.3
1.14,51.11,35,12,52.47142,13.419145,51.3
1.20,51.11,35,12,52.471424,13.419146,51.3
1.20,52.71,35,12,52.471424,13.419146,51.4
1.14,52.71,35,12,52.47142,13.419148,51.4
1.14,49.55,35,12,52.47142,13.419148,51.7
1.08,52.71,35,12,52.47142,13.419149,51.7
1.14,51.11,35,12,52.47142,13.419149,51.8
1.14,52.71,35,12,52.471413,13.419149,52.2
1.08,51.11,35,12,52.471413,13.419148,52.2
1.14,49.55,35,12,52.471413,13.419148,52.2
1.14,51.11,35,12,52.471409,13.419146,52.1
1.14,51.11,35,12,52.471401,13.419142,51.9
1.14,51.11,35,12,52.471394,13.419132,51.9
1.14,49.55,35,12,52.471394,13.419132,51.8
1.14,54.35,35,12,52.471386,13.419117,51.8
1.14,49.55,35,12,52.471386,13.419117,51.9
1.14,54.35,35,12,52.471378,13.419101,51.9
1.14,51.11,35,12,52.471378,13.419084,51.9
1.14,51.11,35,12,52.471378,13.419084,51.8
1.14,51.11,35,12,52.471375,13.41907,51.7
1.14,52.71,35,12,52.471371,13.419058,51.7
1.14,52.71,35,12,52.471371,13.419044,51.7
1.14,52.71,35,12,52.471371,13.419028,51.7
1.14,52.71,35,12,52.471371,13.419028,51.4
1.14,52.71,35,12,52.471375,13.419009,51.6
1.14,52.71,35,12,52.471378,13.41899,51.6
1.14,51.11,35,12,52.471378,13.41899,51.5
1.14,52.71,35,12,52.471378,13.418971,51.3
1.14,52.71,35,12,52.471382,13.418954,51.1
1.14,54.35,35,12,52.471378,13.41894,50.7
1.14,54.35,35,12,52.471378,13.418928,50.7
1.14,49.55,35,12,52.471378,13.418928,50.6
1.14,54.35,35,12,52.471375,13.418917,50.2
1.14,52.71,35,12,52.471375,13.418904,49.9
1.14,52.71,35,12,52.471375,13.418888,49.9
1.14,52.71,35,12,52.471375,13.418888,49.9
1.14,52.71,35,12,52.471378,13.418869,50
1.14,54.35,35,12,52.471378,13.418851,50
1.14,54.35,35,12,52.471378,13.418833,50
1.14,54.35,35,12,52.471378,13.418833,49.9
1.20,52.71,35,12,52.471375,13.418818,49.9
1.14,54.35,35,12,52.471375,13.418818,49.8
1.14,54.35,35,12,52.471375,13.418806,49.6
1.14,54.35,35,12,52.471371,13.418794,49.6
1.20,51.11,35,12,52.471371,13.418794,49.3
1.14,56.02,35,12,52.471371,13.418778,49.4
1.14,52.71,35,12,52.471371,13.418761,49.5
1.14,52.71,35,12,52.471375,13.418743,49.5
1.14,51.11,35,12,52.471375,13.418743,49.7
1.14,51.11,35,12,52.471378,13.418728,49.8
1.14,52.71,35,12,52.471375,13.418713,49.7
1.14,52.71,35,12,52.471371,13.418697,49.7
1.14,49.55,35,12,52.471371,13.418697,49.6
1.14,52.71,35,12,52.471371,13.418683,49.6
1.14,51.11,35,12,52.471371,13.418683,49.7
1.14,52.71,35,12,52.471371,13.41867,49.6
1.14,52.71,34,13,52.471367,13.418653,49.6
1.14,49.55,35,12,52.471367,13.418653,49.5
1.14,52.71,34,13,52.471367,13.418636,49.5
1.14,54.35,34,13,52.471367,13.418619,49.5
1.14,54.35,34,13,52.471363,13.418604,49.5
1.14,52.71,34,13,52.471363,13.418604,49.3
1.08,54.35,34,13,52.471363,13.41859,49.3
1.14,52.71,34,13,52.471363,13.41859,49.2
1.14,54.35,34,13,52.471363,13.418575,49.2
1.14,54.35,34,13,52.471367,13.418562,49.2
1.14,54.35,34,13,52.471367,13.418562,49.1
1.20,54.35,34,13,52.471367,13.418548,49.1
1.14,54.35,34,13,52.471367,13.41853,49.1
1.14,54.35,34,13,52.471367,13.418511,49.1
1.20,52.71,34,13,52.471367,13.418511,49.2
1.20,56.02,34,13,52.471367,13.418496,49.1
1.20,54.35,34,13,52.471367,13.418482,48.9
1.20,54.35,34,13,52.471363,13.418467,48.9
1.20,51.11,34,13,52.471363,13.418467,49
1.14,54.35,34,13,52.471363,13.418451,48.9
1.20,54.35,34,13,52.471363,13.418436,48.9
1.20,54.35,34,13,52.471367,13.418419,49
1.20,56.02,34,13,52.471367,13.418401,49
1.20,51.11,34,13,52.471367,13.418401,49.1
1.20,54.35,34,13,52.471371,13.418385,49.1
1.20,52.71,34,13,52.471371,13.418368,49
1.20,54.35,34,13,52.471371,13.418354,49
1.20,54.35,34,13,52.471371,13.418354,48.9
1.20,56.02,34,13,52.471371,13.41834,48.8
1.14,54.35,34,13,52.471371,13.418327,48.8
1.14,52.71,34,13,52.471367,13.418313,48.8
1.14,52.71,34,13,52.471367,13.418313,48.6
1.14,54.35,34,13,52.471363,13.418299,48.6
1.14,52.71,34,13,52.471363,13.418299,48.3
1.20,57.73,34,13,52.471359,13.418286,48.2
1.14,54.35,34,13,52.471359,13.418273,48.2
1.14,54.35,34,13,52.471359,13.418273,48.3
1.20,56.02,34,13,52.471359,13.418257,48.4
1.14,56.02,33,13,52.471359,13.418242,48.3
1.14,54.35,33,13,52.471359,13.41823,48.3
1.20,51.11,33,13,52.471359,13.41823,48.1
1.14,54.35,33,13,52.471359,13.418217,48.2
1.20,56.02,33,13,52.471363,13.418201,48.4
1.14,52.71,33,13,52.471363,13.418185,48.4
1.14,54.35,33,13,52.471363,13.418185,48.5
1.14,54.35,33,13,52.471363,13.41817,48.4
1.14,54.35,33,13,52.471363,13.418156,48.3
1.14,52.71,33,13,52.471363,13.418141,48.4
1.14,52.71,33,13,52.471363,13.418129,48.4
1.14,52.71,33,13,52.471363,13.418129,48.3
1.14,52.71,33,13,52.471363,13.418115,48.2
1.14,54.35,33,13,52.471367,13.418101,48.4
1.14,52.71,33,13,52.471367,13.418087,48.4
1.14,52.71,33,13,52.471367,13.418087,48.6
1.14,52.71,33,13,52.471371,13.418073,48.8
1.14,54.35,33,13,52.471371,13.418059,48.6
1.14,56.02,33,13,52.471371,13.418046,48.5
1.20,56.02,33,13,52.471371,13.41803,48.5
1.20,57.73,33,13,52.471371,13.418011,48.9
1.20,61.25,33,13,52.471371,13.417992,48.9
1.20,57.73,33,13,52.471375,13.417978,48.9
1.20,56.02,33,13,52.471375,13.417978,48.8
1.20,57.73,33,13,52.471371,13.417963,48.9
1.20,57.73,33,13,52.471371,13.417953,48.8
1.20,59.47,33,13,52.471375,13.417942,48.9
1.20,57.73,33,13,52.471375,13.417932,48.9
1.20,54.35,33,13,52.471375,13.417932,48.9
1.20,61.25,33,13,52.471375,13.417916,49.1
1.20,57.73,33,13,52.471375,13.417902,49.1
1.27,57.73,33,13,52.471375,13.417886,49.1
1.27,57.73,33,13,52.471375,13.417886,49.2
1.27,61.25,33,13,52.471375,13.41787,49
1.20,59.47,33,13,52.471375,13.417856,48.8
1.20,61.25,33,13,52.471371,13.417843,48.8
1.27,57.73,33,13,52.471371,13.417843,48.8
1.20,61.25,33,13,52.471371,13.417829,49
1.20,61.25,33,13,52.471375,13.417811,49
1.27,59.47,33,13,52.471375,13.417796,49
1.27,59.47,33,13,52.471375,13.417782,49
1.27,59.47,33,13,52.471375,13.417782,49
1.27,59.47,32,14,52.471375,13.417768,48.8
1.27,59.47,33,13,52.471375,13.417755,48.6
1.27,59.47,32,14,52.471375,13.41774,48.6
1.20,61.25,32,14,52.471375,13.41774,48.6
1.27,61.25,33,13,52.471378,13.417725,48.6
1.20,61.25,32,14,52.471382,13.417709,48.7
1.27,59.47,32,14,52.471386,13.417696,48.7
1.20,61.25,32,14,52.471386,13.417696,48.8
1.20,59.47,32,14,52.47139,13.417683,48.7
1.14,57.73,32,14,52.471397,13.417667,48.8
1.14,57.73,32,14,52.471405,13.417657,48.8
1.14,56.02,32,14,52.471405,13.417657,48.7
1.20,59.47,32,14,52.471413,13.417649,48.7
1.20,57.73,32,14,52.471413,13.417649,48.7
1.20,61.25,32,14,52.471424,13.417644,48.7
1.20,63.07,33,13,52.471432,13.417639,48.7
1.20,57.73,32,14,52.471432,13.417639,48.9
1.27,63.07,33,13,52.471443,13.417634,49
1.33,61.25,32,14,52.471451,13.417628,48.9
1.27,61.25,32,14,52.471458,13.417623,48.9
1.27,59.47,32,14,52.471458,13.417623,48.8
1.27,59.47,32,14,52.47147,13.417616,48.8
1.27,59.47,32,14,52.47147,13.417616,48.8
1.27,61.25,32,14,52.471478,13.417607,48.8
1.27,59.47,32,14,52.471478,13.417607,49
1.27,63.07,32,14,52.471485,13.417599,49
1.27,59.47,32,14,52.471485,13.417599,49
1.27,63.07,32,14,52.471493,13.417592,49
1.33,63.07,32,14,52.471504,13.417585,49
1.27,61.25,32,14,52.471504,13.417585,49.1
1.33,63.07,32,14,52.471512,13.41758,49.1
1.33,63.07,32,14,52.471523,13.417573,49.2
1.27,63.07,33,13,52.471531,13.417564,49.2
1.33,63.07,32,14,52.471539,13.417556,49.2
1.27,59.47,33,13,52.471539,13.417556,49.1
1.27,63.07,32,14,52.471546,13.417549,49.1
1.27,61.25,32,14,52.471558,13.417544,49.3
1.27,61.25,33,13,52.471569,13.41754,49.3
1.27,57.73,33,13,52.471569,13.41754,49.3
1.27,61.25,33,13,52.471577,13.417531,49.3
1.20,61.25,33,13,52.471584,13.417524,49.2
1.14,59.47,33,13,52.471592,13.417517,49.2
1.20,54.35,33,13,52.471592,13.417517,49.1
1.14,57.73,33,13,52.4716,13.417512,49.1
1.14,54.35,32,14,52.4716,13.417512,48.9
1.14,57.73,32,14,52.471611,13.417507,49.1
1.14,57.73,33,13,52.471626,13.417505,49.1
1.14,56.02,33,13,52.471626,13.417505,49.2
1.14,57.73,33,13,52.471642,13.417501,49.4
1.14,59.47,33,13,52.471653,13.417495,49.5
1.14,56.02,33,13,52.471661,13.41749,49.5
1.14,56.02,33,13,52.471661,13.41749,49.2
1.14,57.73,33,13,52.471668,13.417483,49
1.14,59.47,33,13,52.471672,13.417477,48.8
1.14,59.47,33,13,52.471684,13.417473,48.8
1.20,57.73,33,13,52.471684,13.417473,49
1.20,59.47,33,13,52.471695,13.41747,49
1.20,57.73,33,13,52.471695,13.41747,49.3
1.20,61.25,33,13,52.471706,13.417464,49.4
1.27,61.25,33,13,52.471714,13.417459,49.4
1.27,59.47,33,13,52.471714,13.417459,49.1
1.33,63.07,33,13,52.471722,13.417453,49.1
1.33,64.93,33,13,52.471729,13.417448,49
1.40,63.07,33,13,52.471741,13.41745,49
1.33,64.93,33,13,52.471748,13.41745,49
1.33,63.07,33,13,52.471748,13.41745,49.1
1.33,64.93,33,13,52.47176,13.417448,48.9
1.33,64.93,33,13,52.471767,13.41744,48.9
1.33,63.07,33,13,52.471767,13.41744,48.7
1.33,64.93,33,13,52.471771,13.417434,48.7
1.33,61.25,33,13,52.471771,13.417434,48.4
1.40,64.93,33,13,52.471779,13.417433,48.5
1.33,63.07,33,13,52.47179,13.417432,48.5
1.33,61.25,33,13,52.47179,13.417432,48.5
1.33,64.93,33,13,52.471798,13.417429,48.5
1.33,63.07,33,13,52.471809,13.417425,48.7
1.33,64.93,33,13,52.471817,13.417418,48.7
1.40,61.25,33,13,52.471817,13.417418,48.7
1.33,63.07,33,13,52.471825,13.417411,48.7
1.40,61.25,33,13,52.471825,13.417411,48.8
1.40,63.07,33,13,52.471832,13.41741,48.9
1.33,64.93,33,13,52.471844,13.417408,48.9
1.33,61.25,33,13,52.471844,13.417408,49.1
1.33,63.07,33,13,52.471855,13.417407,49
1.33,63.07,33,13,52.471859,13.417404,49.1
1.40,64.93,33,13,52.47187,13.417401,49.2
1.33,63.07,33,13,52.471878,13.417401,49.2
1.33,59.47,33,13,52.471878,13.417401,49.2
1.33,63.07,33,13,52.471886,13.417397,49.2
1.27,63.07,33,13,52.471893,13.417394,49.2
1.27,63.07,33,13,52.471901,13.417392,49.2
1.33,59.47,33,13,52.471901,13.417392,49
1.27,59.47,33,13,52.471909,13.417387,48.8
1.27,61.25,33,13,52.471916,13.417383,49
1.27,61.25,33,13,52.471928,13.417381,49
1.27,57.73,33,13,52.471928,13.417381,49.2
1.27,59.47,33,13,52.471939,13.417379,49
1.27,57.73,33,13,52.471943,13.417378,48.9
1.20,57.73,33,13,52.471954,13.417378,48.9
1.20,54.35,33,13,52.471954,13.417378,48.7
1.20,57.73,33,13,52.471962,13.417377,48.8
1.20,56.02,33,13,52.471973,13.417376,48.9
1.14,57.73,33,13,52.471985,13.417377,48.9
1.14,54.35,33,13,52.471985,13.417377,48.9
1.14,56.02,33,13,52.471992,13.417377,48.9
1.14,57.73,33,13,52.472,13.417375,48.8
1.20,57.73,33,13,52.472008,13.41737,48.8
1.14,54.35,33,13,52.472008,13.41737,48.8
1.14,56.02,33,13,52.472019,13.417365,48.8
1.14,54.35,33,13,52.472019,13.417365,48.8
1.14,57.73,33,13,52.472031,13.417364,48.9
1.20,56.02,33,13,52.472038,13.417364,48.9
1.20,56.02,33,13,52.472046,13.417364,48.9
1.20,54.35,33,13,52.472046,13.417364,49
1.20,59.47,33,13,52.472054,13.41736,48.9
1.20,59.47,33,13,52.472065,13.417359,48.9
1.20,56.02,33,13,52.472065,13.417359,48.9
1.20,59.47,33,13,52.472073,13.417356,49
1.27,61.25,33,13,52.472084,13.417353,49
1.20,61.25,33,13,52.472095,13.417351,49
1.27,59.47,33,13,52.472095,13.417351,49.1
1.27,63.07,33,13,52.472099,13.417346,49
1.33,63.07,33,13,52.472107,13.417343,48.8
1.33,63.07,33,13,52.472115,13.417341,48.8
1.33,61.25,33,13,52.472115,13.417341,48.9
1.40,64.93,33,13,52.472126,13.41734,48.9
1.40,63.07,33,13,52.472126,13.41734,48.9
1.40,64.93,33,13,52.472137,13.417341,48.9
1.40,66.82,33,13,52.472145,13.417338,48.9
1.40,64.93,33,13,52.472145,13.417338,48.9
1.40,68.76,33,13,52.472153,13.417334,49
1.40,68.76,33,13,52.47216,13.417334,49
1.47,68.76,33,13,52.472172,13.417335,49
1.47,66.82,33,13,52.472172,13.417335,49
1.47,68.76,33,13,52.472183,13.417333,49
1.47,66.82,33,13,52.472183,13.417333,48.9
1.47,68.76,33,13,52.472191,13.417333,48.8
1.47,70.73,33,13,52.472198,13.41733,48.8
1.47,68.76,33,13,52.472198,13.41733,48.8
1.47,70.73,33,13,52.47221,13.417329,48.9
1.55,70.73,33,13,52.472221,13.417334,49.2
1.55,70.73,33,13,52.472229,13.417334,49.2
1.55,68.76,33,13,52.472229,13.417334,49
1.55,72.75,33,13,52.472237,13.417332,48.9
1.55,70.73,33,13,52.472244,13.417329,48.7
1.55,70.73,33,13,52.472252,13.41733,48.7
1.55,68.76,33,13,52.472252,13.41733,48.9
1.55,68.76,33,13,52.472263,13.417336,48.9
1.55,68.76,33,13,52.472263,13.417336,49.1
1.55,70.73,33,13,52.472271,13.41734,48.9
1.47,68.76,33,13,52.472279,13.41734,48.9
1.55,66.82,33,13,52.472279,13.41734,48.7
1.55,70.73,33,13,52.472286,13.417339,48.5
1.55,70.73,33,13,52.472294,13.417342,48.7
1.62,68.76,33,13,52.472305,13.41735,48.7
1.47,66.82,33,13,52.472305,13.41735,48.8
1.55,68.76,33,13,52.472313,13.417355,48.8
1.55,66.82,33,13,52.472313,13.417355,48.6
1.55,68.76,33,13,52.472317,13.417358,48.5
1.55,68.76,33,13,52.472324,13.417362,48.5
1.55,66.82,33,13,52.472324,13.417362,48.4
1.55,68.76,33,13,52.472332,13.417365,48.5
1.47,66.82,33,13,52.47234,13.41737,48.4
