242,239,24,33,52.534386,13.434835,1.10
242,238,24,32,52.534389,13.434833,2.10
241,238,24,32,52.534393,13.434828,2.10
242,238,24,33,52.534393,13.434828,1.90
242,237,24,32,52.534397,13.434826,1.90
242,238,24,33,52.534397,13.434826,1.90
242,238,21,20,52.534397,13.434826,2.20
241,238,24,33,52.534401,13.434832,2.20
241,237,24,32,52.534401,13.434832,2.40
242,239,21,20,52.534405,13.434841,2.60
241,238,24,32,52.534405,13.434843,1.90
242,238,21,20,52.534405,13.434846,2.20
241,238,24,33,52.534409,13.434850,2.20
240,238,24,33,52.534409,13.434850,2.90
241,238,21,20,52.534409,13.434856,2.10
242,236,24,32,52.534412,13.434868,1.90
240,238,24,32,52.534412,13.434876,2.20
241,238,21,20,52.534416,13.434888,2.20
240,238,21,20,52.534416,13.434888,2.20
240,238,24,31,52.534412,13.434899,1.50
241,238,24,32,52.534416,13.434907,0.30
240,238,24,33,52.534412,13.434902,0.30
240,237,21,20,52.534412,13.434902,0.30
240,237,21,20,52.534409,13.434896,0.40
240,235,24,33,52.534412,13.434892,0.80
240,236,21,20,52.534405,13.434897,0.80
241,236,24,32,52.534405,13.434897,1.50
240,238,23,33,52.534405,13.434872,1.50
240,241,21,20,52.534405,13.434872,1.10
239,251,21,20,52.534409,13.434808,3.10
239,214,24,33,52.534412,13.434804,3.50
238,241,24,32,52.534420,13.434793,3.50
238,265,21,20,52.534420,13.434793,2.70
236,231,21,20,52.534435,13.434768,-6.40
235,252,24,32,52.534439,13.434748,-5.30
232,253,24,32,52.534439,13.434725,-5.30
232,217,24,32,52.534439,13.434725,-6.40
230,246,21,20,52.534435,13.434709,-21.50#
231,207,21,20,52.534420,13.434708,-10.00#
231,213,24,33,52.534405,13.434690,-13.30#
231,221,21,20,52.534405,13.434661,-13.30#
231,237,21,20,52.534405,13.434661,-11.20#
232,222,21,20,52.534401,13.434665,-17.30#
232,265,21,20,52.534397,13.434635,-15.50#
233,234,21,20,52.534401,13.434618,-15.50#
232,229,24,33,52.534401,13.434618,-15.40#
232,236,24,31,52.534409,13.434619,-13.30#
232,220,24,31,52.534409,13.434689,-12.00#
232,217,24,34,52.534420,13.434668,-15.40#
233,222,24,33,52.534420,13.434612,-15.40#
232,239,21,20,52.534420,13.434612,-11.30#
232,215,24,32,52.534428,13.434595,-18.00#
232,263,24,33,52.534447,13.434528,-21.00#
232,260,21,20,52.534451,13.434544,-21.00#
233,206,24,32,52.534451,13.434544,-25.20#
232,234,24,32,52.534462,13.434482,-25.20#
233,220,21,20,52.534462,13.434482,-16.60#
232,222,24,32,52.534458,13.434347,-21.00#
230,234,24,32,52.534481,13.434257,-21.00#
230,205,21,20,52.534481,13.434257,-18.30#
230,217,21,20,52.534504,13.434512,-18.30#
230,217,24,32,52.534504,13.434512,-16.40#
230,215,21,20,52.534508,13.434505,-27.70#
231,224,24,32,52.534538,13.434409,-27.70#
231,239,24,32,52.534538,13.434409,-19.40#
231,224,21,20,52.534527,13.434302,-19.40#
230,220,24,33,52.534527,13.434302,-18.90#
230,255,24,32,52.534527,13.434324,-16.60#
229,247,24,33,52.534534,13.434306,-16.60#
230,209,24,32,52.534534,13.434306,-29.30#
230,224,24,32,52.534538,13.434297,-29.30#
230,197,24,32,52.534538,13.434297,-26.90#
229,469,21,20,52.534538,13.434274,-25.50#
230,211,21,20,52.534538,13.434266,-25.50#
230,269,23,32,52.534538,13.434266,-33.20#
229,133,24,32,52.534554,13.434226,-39.00#
228,223,21,20,52.534538,13.434181,-30.50#
228,252,24,33,52.534531,13.434170,-31.90#
228,247,24,32,52.534527,13.434151,-31.90#
227,211,24,32,52.534527,13.434151,-32.00#
227,217,24,32,52.534534,13.434146,-33.80#
228,221,24,33,52.534546,13.434065,-37.10#
229,222,24,32,52.534550,13.433963,-37.10#
230,211,24,33,52.534550,13.433963,-42.20#
231,201,24,31,52.534550,13.433931,-42.20#
231,269,24,35,52.534550,13.433931,-28.20#
231,249,24,33,52.534573,13.433850,-29.90#
231,231,24,34,52.534580,13.433817,-29.90#
231,231,24,32,52.534580,13.433817,-35.00#
232,235,21,20,52.534584,13.433811,-27.40#
232,222,24,32,52.534588,13.433740,-24.50#
232,225,23,32,52.534592,13.433732,-29.00#
230,242,24,33,52.534607,13.433712,-29.00#
231,209,23,31,52.534607,13.433712,-29.00#
233,221,20,21,52.534611,13.433670,-27.30#
232,226,23,32,52.534611,13.433693,-28.10#
232,250,23,32,52.534622,13.433677,-28.10#
232,220,23,31,52.534622,13.433677,-33.20#
232,213,20,21,52.534618,13.433589,-33.20#
233,215,23,32,52.534618,13.433589,-36.60#
233,217,23,31,52.534626,13.433581,-31.30#
234,221,23,32,52.534649,13.433541,-31.30#
231,246,23,33,52.534649,13.433541,-29.60#
231,215,23,32,52.534676,13.433420,-28.20#
229,248,23,30,52.534729,13.433159,-45.40#
230,223,23,32,52.534718,13.433140,-33.60#
230,230,23,32,52.534729,13.432990,-33.60#
229,221,23,32,52.534729,13.432990,-34.90#
229,233,24,32,52.534737,13.432970,-31.50#
229,203,23,33,52.534744,13.432876,-42.40#
227,242,23,31,52.534752,13.432849,-34.40#
225,237,23,31,52.534756,13.432775,-34.40#
225,211,20,21,52.534756,13.432775,-39.20#
223,225,23,32,52.534752,13.432789,-42.50#
223,191,23,32,52.534737,13.432785,-39.00#
222,205,20,21,52.534737,13.432742,-39.00#
221,198,23,32,52.534737,13.432742,-40.10#
221,184,20,21,52.535015,13.434524,-40.10#
221,265,23,32,52.535015,13.434524,56.20
222,225,20,21,52.535080,13.434549,54.90
222,210,23,32,52.535114,13.434527,54.90
222,236,23,32,52.535114,13.434527,52.10
223,230,23,31,52.535133,13.434517,53.40
224,193,20,21,52.535145,13.434496,48.70
225,222,20,21,52.535168,13.434494,48.70
225,199,23,31,52.535168,13.434494,45.00
226,207,20,21,52.535179,13.434492,45.00
227,242,23,32,52.535179,13.434492,39.30
226,211,20,21,52.535179,13.434472,35.60
227,215,20,21,52.535168,13.434448,35.60
228,257,20,21,52.535168,13.434448,35.20
228,264,20,21,52.535194,13.434437,35.20
228,180,23,31,52.535194,13.434437,35.70
229,224,20,21,52.535187,13.434420,34.30
230,249,23,32,52.535225,13.434410,34.30
228,196,23,31,52.535225,13.434410,38.30
226,200,20,21,52.535213,13.434392,38.30
225,221,20,21,52.535213,13.434392,36.10
226,211,20,21,52.535206,13.434370,36.30
225,201,20,21,52.535198,13.434356,36.30
225,262,20,21,52.535198,13.434356,34.20
225,231,23,33,52.535206,13.434341,32.60
225,233,23,32,52.535202,13.434326,30.70
225,219,23,32,52.535202,13.434304,28.50
228,216,20,21,52.535175,13.434278,28.50
227,209,23,31,52.535175,13.434278,29.20
227,218,23,31,52.535183,13.434259,29.80
227,210,20,21,52.535175,13.434228,27.70
226,208,20,21,52.535191,13.434207,27.70
226,222,23,33,52.535191,13.434207,25.20
226,238,20,21,52.535225,13.434185,26.20
224,217,23,33,52.535248,13.434163,30.10
224,235,20,21,52.535240,13.434143,27.80
224,224,20,21,52.535233,13.434116,27.80
223,192,23,32,52.535233,13.434116,27.40
224,216,20,21,52.535275,13.434098,31.00
223,229,20,21,52.535282,13.434072,30.60
222,222,20,21,52.535275,13.434052,30.60
222,225,23,33,52.535275,13.434052,30.10
223,201,20,21,52.535301,13.434035,33.10
224,205,20,21,52.535290,13.434011,29.60
224,200,23,31,52.535286,13.433988,28.80
224,219,23,33,52.535301,13.433965,28.80
225,224,20,21,52.535301,13.433965,29.50
225,204,23,32,52.535316,13.433943,29.50
225,270,23,31,52.535404,13.433933,40.40
225,224,20,21,52.535408,13.433908,39.70
226,253,23,32,52.535404,13.433882,39.70
226,192,22,33,52.535404,13.433882,38.50
227,204,20,21,52.535416,13.433863,36.60
225,205,23,32,52.535412,13.433838,38.70
224,215,19,21,52.535427,13.433815,38.70
224,242,23,32,52.535427,13.433815,39.70
224,196,23,31,52.535461,13.433792,39.90
224,258,19,21,52.535469,13.433770,38.50
224,254,22,33,52.535458,13.433741,38.50
224,179,23,32,52.535458,13.433741,35.70
224,221,22,33,52.535458,13.433721,32.70
225,200,22,33,52.535465,13.433698,33.80
225,206,23,32,52.535465,13.433676,32.00
225,207,19,21,52.535469,13.433650,32.00
224,230,22,31,52.535469,13.433650,31.30
225,201,19,21,52.535458,13.433622,32.80
225,261,22,33,52.535458,13.433602,31.40
225,235,22,33,52.535450,13.433579,27.40
225,239,23,32,52.535442,13.433553,27.40
225,197,23,32,52.535442,13.433553,22.30
225,208,22,31,52.535439,13.433535,21.00
225,203,22,33,52.535439,13.433515,20.10
225,207,22,34,52.535431,13.433498,20.10
225,220,22,33,52.535431,13.433498,16.40
225,194,22,32,52.535469,13.433494,16.20
225,233,19,21,52.535446,13.433466,13.20
227,234,22,33,52.535458,13.433445,13.90
227,258,22,32,52.535484,13.433420,13.90
228,190,22,33,52.535484,13.433420,16.70
228,221,22,32,52.535496,13.433405,9.70
229,228,22,32,52.535507,13.433391,8.00
231,222,22,32,52.535522,13.433365,8.00
230,201,19,21,52.535522,13.433365,15.80
231,211,22,32,52.535530,13.433341,15.60
231,222,22,32,52.535542,13.433312,17.20
231,230,19,21,52.535549,13.433291,16.10
231,255,22,33,52.535561,13.433274,16.10
232,220,19,21,52.535561,13.433274,16.10
235,224,22,33,52.535549,13.433244,13.70
236,234,22,34,52.535564,13.433226,14.10
235,224,22,33,52.535595,13.433210,14.10
236,239,22,34,52.535595,13.433210,16.30
235,227,22,33,52.535610,13.433202,16.30
235,221,23,33,52.535610,13.433202,15.80
237,214,22,33,52.535713,13.433217,25.10
237,220,19,21,52.535778,13.433239,25.10
238,280,23,34,52.535778,13.433239,31.00
238,224,22,33,52.535786,13.433250,31.00
238,243,22,34,52.535786,13.433250,31.50
238,235,22,32,52.535805,13.433261,31.60
238,251,20,21,52.535816,13.433270,31.60
237,221,22,32,52.535816,13.433270,31.70
237,243,22,32,52.535835,13.433277,31.70
237,215,22,32,52.535835,13.433277,32.00
236,233,22,32,52.535854,13.433287,31.80
237,230,22,33,52.535877,13.433304,31.80
236,194,23,31,52.535919,13.433326,31.80
236,282,19,21,52.535919,13.433326,35.20
236,271,23,32,52.535942,13.433342,36.30
237,234,20,21,52.535961,13.433357,36.30
236,247,22,33,52.535961,13.433357,36.70
236,257,22,32,52.535980,13.433371,36.70
237,215,19,21,52.535980,13.433371,37.70
236,219,19,21,52.535999,13.433385,38.60
236,237,22,35,52.536018,13.433400,38.60
237,217,20,21,52.536018,13.433400,39.20
237,217,23,31,52.536034,13.433419,39.20
237,256,20,21,52.536034,13.433419,39.40
237,233,20,21,52.536049,13.433438,39.50
238,195,20,21,52.536064,13.433458,39.50
237,273,20,21,52.536064,13.433458,39.80
238,264,20,21,52.536083,13.433478,39.80
238,227,23,32,52.536083,13.433478,39.90
239,239,20,21,52.536102,13.433496,39.80
238,261,20,21,52.536118,13.433512,39.80
239,205,20,21,52.536118,13.433512,39.40
240,231,20,21,52.536133,13.433527,39.40
240,217,22,33,52.536133,13.433527,39.00
240,242,20,21,52.536152,13.433531,38.70
239,231,20,21,52.536160,13.433515,38.70
238,250,20,21,52.536160,13.433515,38.30
236,212,20,21,52.536167,13.433500,37.40
234,232,23,31,52.536182,13.433488,36.40
235,250,23,32,52.536194,13.433497,36.40
233,227,20,21,52.536205,13.433509,36.40
233,221,20,21,52.536205,13.433509,36.60
232,251,23,31,52.536198,13.433493,36.30
232,211,20,21,52.536224,13.433507,36.70
231,241,23,32,52.536228,13.433500,36.70
231,209,23,31,52.536228,13.433500,35.90
231,213,23,31,52.536224,13.433476,35.90
232,217,22,35,52.536224,13.433476,35.10
230,217,23,30,52.536228,13.433468,35.50
231,216,23,32,52.536228,13.433459,35.50
231,245,20,21,52.536228,13.433459,35.40
231,215,20,21,52.536240,13.433461,35.40
231,262,23,31,52.536240,13.433461,35.90
230,263,23,32,52.536247,13.433458,35.70
232,216,23,32,52.536247,13.433447,35.70
232,228,23,32,52.536247,13.433447,35.50
231,253,20,21,52.536266,13.433455,35.50
231,199,20,21,52.536266,13.433455,35.70
230,207,20,21,52.536278,13.433455,35.20
230,247,20,21,52.536278,13.433454,35.20
230,206,20,21,52.536278,13.433454,35.10
229,217,23,31,52.536293,13.433460,35.10
229,232,20,21,52.536293,13.433460,35.00
228,202,23,32,52.536304,13.433463,34.80
228,192,23,32,52.536312,13.433462,34.80
228,298,20,21,52.536312,13.433462,35.00
229,233,20,21,52.536324,13.433464,35.10
228,244,23,32,52.536327,13.433463,35.10
228,284,20,21,52.536339,13.433472,35.10
228,179,20,21,52.536339,13.433472,35.30
227,217,20,21,52.536358,13.433482,35.30
227,209,20,21,52.536358,13.433482,35.60
225,231,20,21,52.536377,13.433495,36.10
226,229,20,21,52.536392,13.433497,36.10
225,173,23,32,52.536392,13.433497,36.70
224,215,20,21,52.536404,13.433507,36.70
224,268,20,21,52.536404,13.433507,37.20
224,227,23,31,52.536427,13.433514,38.10
225,210,20,21,52.536446,13.433522,38.10
225,215,20,21,52.536446,13.433522,38.70
226,252,20,21,52.536453,13.433527,38.70
226,203,20,21,52.536453,13.433527,38.90
227,233,22,33,52.536480,13.433531,39.30
227,226,20,21,52.536491,13.433538,39.30
227,206,20,21,52.536491,13.433538,39.20
226,225,20,21,52.536507,13.433543,39.20
227,210,20,21,52.536507,13.433543,39.30
225,203,20,21,52.536533,13.433563,40.10
226,199,20,21,52.536549,13.433578,40.10
226,279,23,32,52.536549,13.433578,40.70
226,224,20,21,52.536568,13.433597,40.90
228,252,23,31,52.536556,13.433643,38.00
230,266,20,21,52.536575,13.433683,38.00
229,193,23,32,52.536575,13.433683,46.20
231,239,20,21,52.536579,13.433725,46.20
232,201,22,34,52.536579,13.433725,48.90
233,220,20,21,52.536587,13.433760,49.20
235,218,22,34,52.536594,13.433791,48.80
236,199,20,21,52.536606,13.433820,48.80
237,283,20,21,52.536606,13.433820,48.90
238,228,23,32,52.536617,13.433847,48.90
239,293,23,31,52.536629,13.433867,48.50
238,243,20,21,52.536640,13.433880,48.50
239,222,23,32,52.536640,13.433880,47.60
238,241,19,21,52.536648,13.433890,47.60
237,228,20,21,52.536648,13.433890,46.90
238,230,19,21,52.536659,13.433905,46.20
237,220,20,21,52.536674,13.433914,45.70
235,232,20,21,52.536686,13.433928,45.70
235,230,20,21,52.536686,13.433928,45.20
234,209,23,31,52.536690,13.433937,44.60
233,282,20,21,52.536697,13.433942,44.20
232,243,20,21,52.536697,13.433939,44.20
231,217,19,21,52.536697,13.433939,43.80
231,246,20,21,52.536705,13.433950,43.50
230,203,20,21,52.536716,13.433955,43.30
230,220,23,32,52.536728,13.433966,43.30
230,202,20,21,52.536728,13.433966,43.20
229,200,22,34,52.536743,13.433982,43.20
229,278,23,32,52.536743,13.433982,43.00
229,220,20,21,52.536751,13.433993,42.80
230,213,20,21,52.536758,13.434007,42.80
229,279,20,21,52.536758,13.434007,42.70
231,272,23,32,52.536770,13.434011,42.70
230,181,23,32,52.536770,13.434011,42.80
231,213,20,21,52.536781,13.434018,42.60
232,221,20,21,52.536793,13.434025,42.60
232,223,23,32,52.536793,13.434025,42.60
232,232,20,21,52.536800,13.434038,42.60
233,217,22,34,52.536816,13.434051,42.50
234,248,20,21,52.536827,13.434061,42.50
234,240,23,33,52.536850,13.434086,42.50
234,230,23,32,52.536850,13.434086,42.50
235,251,19,21,52.536869,13.434100,42.60
235,210,20,21,52.536892,13.434118,42.90
235,226,19,21,52.536922,13.434143,42.90
236,213,20,21,52.536922,13.434143,43.00
236,224,22,32,52.536957,13.434174,43.30
236,204,22,33,52.536976,13.434193,43.50
237,240,20,21,52.536999,13.434208,43.70
237,227,23,30,52.537018,13.434228,43.70
236,245,20,21,52.537018,13.434228,44.00
236,266,20,21,52.537041,13.434240,44.20
236,218,22,33,52.537083,13.434280,44.90
236,234,22,33,52.537144,13.434339,44.90
236,224,22,33,52.537144,13.434339,45.90
236,236,22,34,52.537167,13.434356,46.40
237,216,22,33,52.537212,13.434401,47.40
236,230,22,33,52.537254,13.434440,47.40
237,262,23,32,52.537254,13.434440,48.30
237,215,22,32,52.537292,13.434470,48.90
236,274,20,21,52.537338,13.434505,50.40
237,217,22,33,52.537373,13.434542,51.10
237,227,19,21,52.537376,13.434575,51.10
238,240,22,33,52.537376,13.434575,49.10
238,222,22,33,52.537388,13.434596,51.50
238,233,22,31,52.537392,13.434622,52.40
238,247,22,32,52.537392,13.434649,52.40
238,232,19,21,52.537392,13.434649,52.70
239,215,22,33,52.537388,13.434676,52.50
237,274,22,33,52.537392,13.434699,52.20
238,233,23,32,52.537395,13.434722,52.20
238,233,22,33,52.537395,13.434722,51.30
237,246,19,21,52.537407,13.434739,51.30
237,237,22,33,52.537407,13.434739,50.90
237,237,19,21,52.537422,13.434755,51.20
237,232,19,21,52.537437,13.434775,51.20
238,210,22,32,52.537437,13.434775,50.80
237,224,20,21,52.537449,13.434796,50.60
236,227,19,21,52.537464,13.434818,50.60
237,265,19,21,52.537476,13.434836,50.40
237,273,23,31,52.537491,13.434854,50.40
237,217,23,33,52.537491,13.434854,51.10
236,215,23,31,52.537506,13.434875,51.30
237,247,23,32,52.537521,13.434896,51.50
237,236,23,32,52.537540,13.434915,51.50
237,211,20,21,52.537540,13.434915,51.00
236,220,20,21,52.537556,13.434932,50.40
236,253,23,32,52.537575,13.434952,50.50
237,227,20,21,52.537594,13.434975,50.50
236,236,20,21,52.537594,13.434975,50.40
234,226,20,21,52.537613,13.434992,50.10
233,246,20,21,52.537636,13.435011,50.00
232,253,20,21,52.537651,13.435030,49.70
232,252,20,21,52.537666,13.435053,49.70
233,229,20,21,52.537666,13.435053,49.70
231,196,19,21,52.537682,13.435079,49.60
230,253,20,21,52.537697,13.435099,49.90
230,248,23,32,52.537712,13.435119,49.90
229,221,20,21,52.537712,13.435119,49.70
229,212,20,21,52.537727,13.435137,50.00
229,248,20,21,52.537743,13.435154,49.60
230,241,20,21,52.537762,13.435175,49.60
228,194,23,32,52.537762,13.435175,49.70
229,208,20,21,52.537777,13.435194,49.80
229,257,20,21,52.537800,13.435213,49.60
228,222,23,33,52.537815,13.435233,48.90
227,226,23,31,52.537830,13.435251,48.90
228,232,23,31,52.537830,13.435251,49.10
228,222,20,21,52.537849,13.435267,49.50
228,195,20,21,52.537868,13.435287,49.30
228,207,20,21,52.537888,13.435309,49.30
230,282,23,35,52.537888,13.435309,49.10
230,235,20,21,52.537903,13.435332,49.00
230,216,20,21,52.537922,13.435349,49.40
230,233,20,21,52.537926,13.435365,49.40
230,238,23,32,52.537926,13.435365,48.50
230,228,20,21,52.537941,13.435384,48.50
231,217,20,21,52.537941,13.435384,47.70
231,214,23,32,52.537956,13.435404,47.70
232,223,20,21,52.537971,13.435425,47.70
232,263,23,33,52.537971,13.435425,47.50
232,274,23,32,52.537983,13.435443,47.70
231,214,23,31,52.537998,13.435459,48.00
231,233,23,32,52.538010,13.435472,48.00
231,233,17,20,52.538010,13.435472,48.10
231,224,20,21,52.538025,13.435488,48.30
230,237,20,21,52.538040,13.435506,48.20
231,229,20,21,52.538055,13.435528,48.00
229,209,23,31,52.538071,13.435547,48.00
229,222,20,21,52.538071,13.435547,48.30
228,254,23,32,52.538082,13.435564,48.00
229,207,23,32,52.538094,13.435579,48.10
228,209,23,32,52.538105,13.435596,48.10
228,243,20,21,52.538105,13.435596,47.70
228,230,23,31,52.538124,13.435611,47.70
231,226,20,21,52.538143,13.435623,47.90
231,243,23,32,52.538158,13.435638,47.90
232,232,20,21,52.538158,13.435638,48.40
232,216,20,21,52.538170,13.435657,48.20
233,279,20,21,52.538185,13.435675,48.20
235,215,23,32,52.538197,13.435692,48.60
235,262,20,21,52.538212,13.435708,48.60
233,206,20,21,52.538212,13.435708,48.50
235,240,20,21,52.538227,13.435722,49.20
235,245,23,31,52.538246,13.435739,48.60
235,238,20,21,52.538258,13.435757,48.60
236,221,23,32,52.538258,13.435757,48.50
235,225,23,32,52.538273,13.435778,48.70
236,254,20,21,52.538288,13.435798,49.60
235,225,23,32,52.538303,13.435817,49.60
236,228,23,32,52.538303,13.435817,48.90
235,244,20,21,52.538319,13.435831,49.20
234,221,20,21,52.538334,13.435843,48.30
232,223,23,32,52.538349,13.435854,48.80
233,218,20,21,52.538364,13.435870,48.80
232,230,23,33,52.538364,13.435870,48.50
232,226,23,31,52.538380,13.435886,48.80
232,260,23,33,52.538391,13.435906,48.80
232,213,20,21,52.538406,13.435920,48.80
232,246,23,33,52.538406,13.435920,49.10
231,268,20,21,52.538418,13.435936,48.50
232,211,23,31,52.538433,13.435951,48.50
232,236,20,21,52.538448,13.435966,48.50
231,230,23,34,52.538448,13.435966,48.40
232,225,20,21,52.538464,13.435981,48.50
232,219,23,34,52.538479,13.435996,48.90
232,210,23,32,52.538490,13.436016,48.30
232,218,23,33,52.538498,13.436034,48.30
232,272,20,21,52.538498,13.436034,48.10
233,254,23,31,52.538509,13.436052,48.20
232,237,20,21,52.538521,13.436069,48.30
233,276,20,21,52.538536,13.436084,48.30
232,218,23,32,52.538536,13.436084,48.50
232,220,20,21,52.538551,13.436097,48.80
231,231,23,32,52.538559,13.436110,48.50
231,215,20,21,52.538578,13.436126,48.50
230,218,23,32,52.538578,13.436126,47.90
228,210,20,21,52.538593,13.436143,48.40
229,238,20,21,52.538601,13.436162,47.80
228,266,23,31,52.538616,13.436178,48.20
228,253,23,33,52.538628,13.436193,48.20
228,204,23,33,52.538628,13.436193,47.20
228,232,20,21,52.538654,13.436208,46.80
229,211,23,32,52.538670,13.436219,46.70
230,217,23,32,52.538685,13.436229,46.70
229,215,23,32,52.538685,13.436229,46.70
229,233,20,21,52.538700,13.436240,46.40
230,218,23,31,52.538712,13.436251,46.30
229,203,20,21,52.538727,13.436267,46.30
230,278,23,32,52.538727,13.436267,46.20
230,256,20,21,52.538746,13.436284,46.20
231,229,20,21,52.538754,13.436300,46.10
232,226,23,32,52.538773,13.436316,46.10
233,218,20,21,52.538788,13.436333,46.10
233,228,20,21,52.538788,13.436333,46.10
233,235,23,31,52.538803,13.436349,46.30
235,218,20,21,52.538818,13.436367,46.60
233,232,20,21,52.538834,13.436388,46.60
234,274,20,21,52.538834,13.436388,47.10
233,245,23,31,52.538841,13.436408,47.20
233,249,23,32,52.538853,13.436427,47.60
233,266,23,32,52.538860,13.436442,47.60
234,215,23,33,52.538860,13.436442,47.70
234,222,20,21,52.538872,13.436458,47.70
234,235,20,21,52.538879,13.436470,47.70
234,225,20,21,52.538887,13.436485,47.90
234,235,20,21,52.538902,13.436503,47.90
234,217,22,33,52.538902,13.436503,47.90
233,208,23,31,52.538914,13.436523,47.80
234,253,23,31,52.538925,13.436542,47.90
234,233,20,21,52.538937,13.436558,47.90
234,207,20,21,52.538937,13.436558,48.00
234,219,20,21,52.538948,13.436573,47.90
234,225,23,32,52.538956,13.436587,47.80
234,231,20,21,52.538967,13.436603,47.80
233,250,23,33,52.538967,13.436603,47.50
233,244,20,21,52.538979,13.436620,47.50
232,233,20,21,52.538979,13.436620,47.40
232,214,23,32,52.538990,13.436641,47.50
233,220,20,21,52.539005,13.436663,47.50
232,262,23,33,52.539005,13.436663,47.40
232,275,20,21,52.539024,13.436683,47.40
232,221,19,21,52.539036,13.436695,47.40
231,227,20,21,52.539047,13.436708,47.40
231,242,20,21,52.539047,13.436708,47.20
231,229,20,21,52.539063,13.436727,47.10
231,223,20,21,52.539078,13.436746,47.00
231,245,20,21,52.539089,13.436765,47.00
231,212,23,33,52.539104,13.436782,47.00
232,227,20,21,52.539104,13.436782,46.90
232,255,20,21,52.539116,13.436797,46.70
233,212,20,21,52.539127,13.436812,46.70
232,222,20,21,52.539143,13.436826,46.70
232,239,23,33,52.539143,13.436826,46.40
231,222,23,31,52.539158,13.436840,46.40
230,239,23,32,52.539173,13.436857,46.20
230,243,23,32,52.539185,13.436877,46.20
231,219,20,21,52.539185,13.436877,46.20
231,219,23,33,52.539196,13.436897,46.20
232,257,20,21,52.539196,13.436897,46.00
231,284,24,32,52.539207,13.436915,45.90
230,230,23,32,52.539223,13.436933,45.90
231,213,23,32,52.539223,13.436933,45.90
230,246,20,21,52.539234,13.436949,45.70
229,231,23,32,52.539246,13.436962,45.40
229,251,23,32,52.539257,13.436975,45.40
229,200,20,21,52.539257,13.436975,45.30
229,211,23,32,52.539272,13.436988,45.30
229,220,23,33,52.539288,13.437003,45.20
230,224,23,32,52.539303,13.437019,45.60
230,214,23,32,52.539314,13.437038,45.60
230,258,23,32,52.539314,13.437038,45.70
231,238,20,21,52.539330,13.437057,45.70
231,275,23,33,52.539341,13.437077,45.50
231,254,23,32,52.539352,13.437091,45.50
231,193,23,32,52.539352,13.437091,45.50
230,239,20,21,52.539368,13.437103,45.60
230,210,23,32,52.539379,13.437117,45.60
230,203,20,21,52.539394,13.437132,45.50
230,214,20,21,52.539410,13.437148,45.50
231,242,23,32,52.539410,13.437148,45.60
229,197,23,33,52.539425,13.437166,45.40
230,272,23,32,52.539440,13.437184,45.40
230,234,23,32,52.539455,13.437201,45.40
230,242,23,32,52.539455,13.437201,45.10
230,292,23,32,52.539467,13.437216,45.00
230,197,23,31,52.539478,13.437229,44.80
230,237,24,31,52.539490,13.437242,44.80
230,208,23,33,52.539490,13.437242,44.20
230,217,24,30,52.539501,13.437255,43.90
231,221,20,21,52.539516,13.437273,44.20
230,227,20,21,52.539528,13.437290,44.20
230,233,24,32,52.539528,13.437290,44.00
230,214,23,32,52.539543,13.437307,44.00
230,259,24,32,52.539558,13.437325,44.20
230,247,20,21,52.539570,13.437342,44.20
230,249,24,33,52.539570,13.437342,44.30
230,258,24,32,52.539581,13.437361,44.30
229,198,24,33,52.539581,13.437361,43.40
229,208,24,32,52.539597,13.437378,42.60
229,246,24,32,52.539616,13.437393,42.60
