80,344,20,24,52.533897,13.436234,0.00
80,131,21,20,52.533924,13.436454,0.00
81,123,21,20,52.533924,13.436454,-0.40
80,133,21,20,52.533920,13.436481,-0.50
81,138,21,20,52.533909,13.436490,-0.10
80,137,21,20,52.533894,13.436532,-0.10
80,128,21,20,52.533894,13.436532,-0.30
80,135,21,20,52.533894,13.436547,-0.30
80,130,21,20,52.533894,13.436547,-0.70
79,138,21,20,52.533939,13.437512,58.90
79,135,21,20,52.533932,13.437472,58.90
79,128,21,20,52.533932,13.437472,55.20
79,136,21,20,52.533939,13.437535,58.90
79,137,21,20,52.533939,13.437536,57.80
78,135,21,20,52.533939,13.437533,57.80
78,128,21,20,52.533939,13.437533,56.20
78,134,21,20,52.533947,13.437524,56.20
78,125,21,20,52.533947,13.437524,54.30
78,140,21,20,52.533951,13.437509,51.90
78,134,21,20,52.533955,13.437501,51.90
78,123,21,20,52.533955,13.437501,49.90
77,141,21,20,52.533958,13.437497,49.90
76,123,21,20,52.533958,13.437497,48.30
76,130,21,20,52.533958,13.437490,47.30
75,128,21,20,52.533966,13.437500,47.30
75,128,21,20,52.533966,13.437500,46.70
74,130,21,20,52.533974,13.437493,45.50
71,134,21,20,52.533981,13.437494,44.80
71,132,21,20,52.533989,13.437495,43.80
72,131,21,20,52.533989,13.437477,43.80
72,119,21,20,52.533989,13.437477,42.50
72,128,21,20,52.533997,13.437491,41.40
73,130,21,20,52.533989,13.437489,41.10
74,134,21,20,52.533978,13.437462,41.10
75,122,21,20,52.533978,13.437462,38.60
75,130,21,20,52.533962,13.437457,38.60
76,126,21,20,52.533962,13.437457,37.10
76,132,21,20,52.533947,13.437449,35.60
77,131,21,20,52.533932,13.437445,35.60
77,128,21,20,52.533932,13.437445,34.70
78,131,21,20,52.533920,13.437458,34.20
78,134,21,20,52.533905,13.437457,33.40
79,136,21,20,52.533894,13.437449,31.90
79,129,21,20,52.533890,13.437494,31.90
79,122,21,20,52.533890,13.437494,33.40
79,131,21,20,52.533875,13.437487,32.00
78,131,21,20,52.533863,13.437495,31.70
78,130,21,20,52.533844,13.437448,31.70
79,123,21,20,52.533844,13.437448,28.50
78,130,21,20,52.533806,13.437338,28.50
78,124,21,20,52.533806,13.437338,23.00
78,131,21,20,52.533779,13.437267,19.40
77,129,21,20,52.533764,13.437263,19.40
77,119,21,20,52.533764,13.437263,19.10
76,128,21,20,52.533737,13.437140,19.10
76,122,20,21,52.533737,13.437140,10.40
76,130,21,20,52.533699,13.437014,2.70
77,131,21,20,52.533646,13.436781,2.70
76,123,20,21,52.533646,13.436781,-9.40
77,131,20,21,52.533600,13.436558,-9.40
77,124,20,21,52.533600,13.436558,-21.10
77,131,20,21,52.533569,13.436393,-30.90
77,132,20,21,52.533546,13.436243,-30.90
77,124,20,21,52.533546,13.436243,-39.40
77,132,20,21,52.533520,13.436112,-39.40
78,123,20,21,52.533520,13.436112,-46.20
77,132,20,21,52.533516,13.436091,-45.20
77,132,20,21,52.533482,13.435942,-45.20
78,124,20,21,52.533482,13.435942,-53.30
77,130,20,21,52.533455,13.435802,-53.30
77,124,20,21,52.533455,13.435802,-60.80
77,130,20,21,52.533428,13.435682,-67.30
77,130,20,21,52.533401,13.435552,-67.30
77,123,20,21,52.533401,13.435552,-73.40
76,133,20,21,52.533489,13.436047,-42.30
77,132,20,21,52.533485,13.436070,-32.10
76,130,20,21,52.533470,13.436075,-32.10
76,123,20,21,52.533470,13.436075,-22.50
76,129,20,21,52.533451,13.436033,-22.50
76,123,20,21,52.533451,13.436033,-21.60
76,130,20,21,52.533432,13.436007,-22.00
76,130,20,21,52.533413,13.435992,-22.00
76,123,20,21,52.533413,13.435992,-28.90
75,129,20,21,52.533405,13.435980,-28.90
76,122,20,21,52.533405,13.435980,-35.30
76,128,20,21,52.533398,13.435968,-37.30
75,130,20,21,52.533386,13.435956,-37.30
75,122,20,21,52.533386,13.435956,-38.30
75,129,20,21,52.533379,13.435943,-38.30
75,122,20,21,52.533379,13.435943,-39.20
75,128,20,21,52.533386,13.435988,-36.60
75,129,20,21,52.533398,13.436023,-36.60
75,121,20,21,52.533398,13.436023,-35.00
75,128,20,21,52.533417,13.436040,-31.20
75,130,20,21,52.533421,13.436038,-32.50
75,129,20,21,52.533436,13.436071,-30.60
75,128,20,21,52.533646,13.437395,-30.60
75,121,20,21,52.533646,13.437395,30.10
75,128,20,21,52.533661,13.437505,33.40
74,128,20,21,52.533669,13.437540,35.90
74,128,20,21,52.533676,13.437561,35.90
74,120,20,21,52.533676,13.437561,37.40
74,127,20,21,52.533680,13.437569,37.40
74,120,20,21,52.533680,13.437569,37.70
74,127,19,21,52.533672,13.437566,37.40
74,126,19,21,52.533665,13.437557,37.40
74,121,20,21,52.533665,13.437557,37.00
74,127,19,21,52.533649,13.437541,37.00
74,121,20,21,52.533649,13.437541,37.10
74,126,19,21,52.533646,13.437533,37.30
74,127,19,21,52.533627,13.437510,37.30
73,120,19,21,52.533627,13.437510,37.00
74,127,19,21,52.533623,13.437506,37.00
74,120,19,21,52.533623,13.437506,36.50
74,127,19,21,52.533619,13.437500,36.00
74,125,19,21,52.533607,13.437484,36.00
73,120,19,21,52.533607,13.437484,35.30
73,125,20,21,52.533607,13.437484,35.20
73,125,19,21,52.533604,13.437475,35.10
73,127,19,21,52.533623,13.437487,37.00
73,127,19,21,52.533627,13.437488,37.00
73,119,19,21,52.533627,13.437488,37.50
73,124,19,21,52.533623,13.437482,37.70
73,126,19,21,52.533760,13.437654,40.80
73,127,19,21,52.533749,13.437642,40.00
73,125,19,21,52.533752,13.437643,40.00
72,117,19,21,52.533752,13.437643,40.10
73,125,19,21,52.533779,13.437677,40.80
72,127,19,21,52.533791,13.437694,40.40
72,126,19,21,52.533791,13.437696,40.40
72,118,19,21,52.533791,13.437696,40.80
72,126,19,21,52.533783,13.437688,40.70
72,127,19,21,52.533772,13.437674,40.50
72,126,19,21,52.533764,13.437661,40.30
72,126,19,21,52.533775,13.437670,40.30
71,118,19,21,52.533775,13.437670,41.10
71,123,19,21,52.533791,13.437681,41.20
71,122,19,21,52.533802,13.437692,42.00
71,126,19,21,52.533806,13.437690,42.20
70,126,19,21,52.533833,13.437713,42.20
69,117,19,21,52.533833,13.437713,45.00
69,124,19,21,52.533859,13.437732,44.80
69,124,19,21,52.533886,13.437758,45.90
70,125,19,21,52.533920,13.437796,45.90
70,117,19,21,52.533920,13.437796,48.10
70,127,19,21,52.533936,13.437804,48.60
71,124,19,21,52.533943,13.437802,48.80
72,127,19,21,52.533947,13.437797,48.70
72,127,19,21,52.533947,13.437800,48.70
72,118,19,21,52.533947,13.437800,48.20
72,127,19,21,52.533947,13.437804,48.40
73,127,19,21,52.533951,13.437803,48.90
73,126,19,21,52.533997,13.437860,48.90
73,119,19,21,52.533997,13.437860,49.20
73,125,19,21,52.533997,13.437861,48.50
74,126,19,21,52.533989,13.437856,48.50
73,127,19,21,52.533981,13.437850,48.60
74,125,19,21,52.533970,13.437842,48.60
74,113,19,21,52.533970,13.437842,48.40
74,123,19,21,52.533970,13.437837,48.60
74,125,19,21,52.533989,13.437846,49.50
74,126,19,21,52.534000,13.437833,50.50
74,125,19,21,52.534016,13.437801,50.50
74,118,19,21,52.534016,13.437801,50.80
74,124,19,21,52.534058,13.437789,52.10
73,125,19,21,52.534092,13.437738,54.70
74,125,19,21,52.534126,13.437625,54.70
74,118,19,21,52.534126,13.437625,53.50
74,125,19,21,52.534172,13.437512,53.50
74,118,19,21,52.534172,13.437512,54.10
74,125,19,21,52.534229,13.437394,54.10
74,124,19,21,52.534290,13.437265,54.10
74,118,19,21,52.534290,13.437265,54.40
74,124,19,21,52.534351,13.437135,55.00
74,124,19,21,52.534409,13.436995,55.20
74,124,19,21,52.534462,13.436851,56.10
74,123,19,21,52.534508,13.436690,56.10
74,118,19,21,52.534508,13.436690,56.10
74,123,19,21,52.534550,13.436537,55.60
74,124,19,21,52.534615,13.436362,53.30
74,124,19,21,52.534672,13.436194,53.30
75,117,19,21,52.534672,13.436194,51.70
75,121,19,21,52.534706,13.436025,50.70
75,122,19,21,52.534760,13.435867,49.50
75,123,19,21,52.534786,13.435716,49.40
75,122,19,21,52.534828,13.435550,49.40
75,119,19,21,52.534828,13.435550,47.00
75,122,19,21,52.534885,13.435367,45.60
75,123,19,21,52.534935,13.435200,46.90
75,123,19,21,52.534981,13.435003,44.30
75,122,19,21,52.535049,13.434844,44.30
75,117,19,21,52.535049,13.434844,43.20
75,122,19,21,52.535099,13.434675,43.10
75,123,19,21,52.535149,13.434528,40.90
75,122,19,21,52.535187,13.434381,40.90
75,117,19,21,52.535187,13.434381,40.10
75,121,19,21,52.535225,13.434265,37.50
76,121,19,21,52.535252,13.434163,37.40
75,123,19,21,52.535278,13.434041,34.50
75,122,19,21,52.535294,13.433945,34.50
75,118,19,21,52.535294,13.433945,31.40
75,122,19,21,52.535316,13.433871,32.00
75,123,19,21,52.535339,13.433805,32.70
75,122,19,21,52.535370,13.433743,32.70
75,118,19,21,52.535370,13.433743,33.40
75,123,19,21,52.535389,13.433686,32.20
75,123,19,21,52.535423,13.433670,34.50
75,122,19,21,52.535469,13.433666,40.00
75,122,19,21,52.535484,13.433659,40.00
