mq2,mq135,temp,hum,lat,lon,alt
199,150,20,21,52.603859,13.367932,44.6
199,184,24,30,52.603863,13.367945,44.9
201,223,24,32,52.603867,13.367964,45.2
201,211,24,31,52.603878,13.36797,45.2
201,207,24,31,52.603878,13.36797,45.4
202,216,20,21,52.603886,13.36797,45.9
203,204,24,31,52.603878,13.367974,46.2
203,208,24,31,52.603882,13.367982,46.5
205,212,24,31,52.603889,13.36799,46.5
204,207,24,31,52.603889,13.36799,46.8
204,209,24,31,52.603893,13.368002,47.1
205,212,24,31,52.603893,13.36801,47.6
204,212,24,31,52.603905,13.368016,47.6
205,209,24,31,52.603905,13.368016,47.9
205,211,24,31,52.603912,13.368017,48.2
205,213,24,31,52.603901,13.368029,49.2
206,211,24,30,52.603905,13.368029,49.2
205,211,20,20,52.603905,13.368029,49.3
205,212,24,31,52.603897,13.368033,49.4
206,209,24,31,52.603901,13.368041,49.6
206,214,20,21,52.603909,13.368053,49.6
206,210,24,31,52.603909,13.368053,50
207,214,24,31,52.603901,13.368067,50
207,211,20,21,52.603901,13.368067,50.2
207,212,23,31,52.603886,13.368082,50.4
208,215,24,31,52.603882,13.368086,50.4
207,212,24,31,52.603882,13.368086,50.6
208,221,24,31,52.603886,13.368088,50.9
209,199,20,21,52.603867,13.368094,51.1
